0,5m1p,", already has recent scan recorded for, 2021-11-07",2022-02-03 23:46:04.590438
1,5ly0,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
2,5lzk,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
3,5m0f,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
4,5lxh,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
5,5lwn,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
6,5lxe,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
7,5lx9,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
8,5lxa,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
9,5lxu,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
10,5lyo,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
11,5m52,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
12,l49p,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
13,l49l,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
14,5lx2,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
15,5lxx,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
16,5m63,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
17,5m5l,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
18,5m6s,", successfully has new scan date recorded for, 2021-11-07",2022-02-03 23:46:04.590438
0,l49a,", successfully has new scan date recorded for, 2021-11-07",2022-02-04 00:06:09.685991
0,l49a,", successfully has new scan date recorded for, 2021-11-07",2022-02-04 00:06:09.715103
0,ypk,", successfully has new scan date recorded for, 2021-11-07",2022-02-04 00:25:37.499096
1,ypm,", successfully has new scan date recorded for, 2021-11-07",2022-02-04 00:25:37.499096
2,l4is,", successfully has new scan date recorded for, 2021-11-07",2022-02-04 00:25:37.499096
3,l4it,", successfully has new scan date recorded for, 2021-11-07",2022-02-04 00:25:37.499096
4,5m45,", successfully has new scan date recorded for, 2021-11-07",2022-02-04 00:25:37.499096
