12,5lwn,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
13,5lxe, found,2022-02-03 23:46:04.550755
14,5lxe,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
15,5lx9, found,2022-02-03 23:46:04.550755
16,5lx9,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
17,5lxa, found,2022-02-03 23:46:04.550755
18,5lxa,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
19,5lxu, found,2022-02-03 23:46:04.550755
20,5lxu,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
21,5lyo, found,2022-02-03 23:46:04.550755
22,5lyo,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
23,5lyi, found,2022-02-03 23:46:04.550755
24,l4ht, found,2022-02-03 23:46:04.550755
25,jfv, found,2022-02-03 23:46:04.550755
26,5m52, found,2022-02-03 23:46:04.550755
27,5m52,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
28,l49p, found,2022-02-03 23:46:04.550755
29,l49p,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
30,kecz, found,2022-02-03 23:46:04.550755
31,j90, found,2022-02-03 23:46:04.550755
32,jfq, found,2022-02-03 23:46:04.550755
33,jfk, found,2022-02-03 23:46:04.550755
34,jfr, found,2022-02-03 23:46:04.550755
35,jfo, found,2022-02-03 23:46:04.550755
36,l49l, found,2022-02-03 23:46:04.550755
37,l49l,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
38,jfz, found,2022-02-03 23:46:04.550755
39,5lx2, found,2022-02-03 23:46:04.550755
40,5lx2,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
41,l4hp, found,2022-02-03 23:46:04.550755
42,5lxx, found,2022-02-03 23:46:04.550755
43,5lxx,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
44,5m63, found,2022-02-03 23:46:04.550755
45,5m63,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
46,5m5l, found,2022-02-03 23:46:04.550755
47,5m5l,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
48,5m6s, found,2022-02-03 23:46:04.550755
49,5m6s,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.550755
0,5m1p, found,2022-02-03 23:46:04.582495
1,5m1p,", already has scan date recorded for, 2021-11-07",2022-02-03 23:46:04.582495
2,5ly0, found,2022-02-03 23:46:04.582495
