5msn, going forward on row,510,,,,
5msn, found by createProdDict,,,,,
5msn, does not have a scan log,,,,,
5msn, matches url,,,,,
5msp, going forward on row,235,,,,
5msp, found by createProdDict,,,,,
5msp, does not have a scan log,,,,,
5msp, matches url,,,,,
5msv, going forward on row,225,,,,
5msv, found by createProdDict,,,,,
5msv, does not have a scan log,,,,,
5msv, matches url,,,,,
5n34, going forward on row,461,,,,
5n34, not found; timeout exception,,,,,
8aiu, going forward on row,24,,,,
8aiu, does not have a scan log,,,,,
8aiu, matches url,,,,,
8aiu found by createProdDict,,,,,,
9nym, going forward on row,67,,,,
9nym, not found; timeout exception,,,,,
9nym, going forward on row,67,,,,
9nym, not found; timeout exception,,,,,
9nym, going forward on row,67,,,,
acae, going forward on row,443,,,,
acae, found by createProdDict,,,,,
acae, is having scan date added,,,,,
acae, new scan date, 2021-11-07 added,,,,
acae, matches url,,,,,
agxk, going forward on row,440,,,,
agxk, found by createProdDict,,,,,
agxk, is having scan date added,,,,,
agxk, new scan date, 2021-11-07 added,,,,
agxk, matches url,,,,,
ajvi, found by createProdDict,,,,,
ajvi, is having scan date added,,,,,
ajvi, new scan date, 2021-11-07 added,,,,
ajvi, matches url,,,,,
am0f, going forward on row,446,,,,
am0f, found by createProdDict,,,,,
am0f, does not have a scan log,,,,,
am0f, matches url,,,,,
am42, going forward on row,390,,,,
am42, found by createProdDict,,,,,
am42, is having scan date added,,,,,
am42, new scan date, 2021-11-07 added,,,,
am42, matches url,,,,,
anyp, going forward on row,95,,,,
anyp, found by createProdDict,,,,,
anyp, is having scan date added,,,,,
anyp, new scan date, 2021-11-07 added,,,,
anyp, matches url,,,,,
ao3p, going forward on row,96,,,,
ao3p, found by createProdDict,,,,,
ao3p, is having scan date added,,,,,
ao3p, new scan date, 2021-11-07 added,,,,
ao3p, matches url,,,,,
aokh, going forward on row,540,,,,
aokh, found by createProdDict,,,,,
aokh, is having scan date added,,,,,
aokh, new scan date, 2021-11-07 added,,,,
aokh, matches url,,,,,
aons, going forward on row,460,,,,
aons, found by createProdDict,,,,,
aons, is having scan date added,,,,,
aons, new scan date, 2021-11-07 added,,,,
aons, matches url,,,,,
aosi, going forward on row,563,,,,
aosi, found by createProdDict,,,,,
aosi, is having scan date added,,,,,
aosi, new scan date, 2021-11-07 added,,,,
aosi, matches url,,,,,
aosj, going forward on row,389,,,,
aosj, found by createProdDict,,,,,
aosj, is having scan date added,,,,,
aosj, new scan date, 2021-11-07 added,,,,
aosj, matches url,,,,,
ap9c, going forward on row,545,,,,
ap9c, found by createProdDict,,,,,
ap9c, is having scan date added,,,,,
ap9c, new scan date, 2021-11-07 added,,,,
ap9c, matches url,,,,,
ario, going forward on row,40,,,,
ario, not found; timeout exception,,,,,
asoc, going forward on row,38,,,,
asoc, found by createProdDict,,,,,
asoc, is having scan date added,,,,,
asoc, new scan date, 2021-11-07 added,,,,
asoc, matches url,,,,,
asoc, going forward on row,38,,,,
asoc, found by createProdDict,,,,,
asoc, already has scan date recorded,2021-11-07,,,,
asoc, matches url,,,,,
asoc, going forward on row,38,,,,
asoc, found by createProdDict,,,,,
asoc, already has scan date recorded,2021-11-07,,,,
asoc, matches url,,,,,
ausu, going forward on row,23,,,,
ausu, does not have a scan log,,,,,
ausu, matches url,,,,,
ausu found by createProdDict,,,,,,
ausv, going forward on row,21,,,,
ausv, does not have a scan log,,,,,
ausv, matches url,,,,,
ausv found by createProdDict,,,,,,
ausw, going forward on row,300,,,,
ausw, found by createProdDict,,,,,
ausw, is having scan date added,,,,,
ausw, new scan date, 2021-11-07 added,,,,
ausw, matches url,,,,,
b275,going,forward,on,row,16,
b275,found,by,createProdDict,,,
b275,matches,url,,,,
b275does,not,have,a,scan,log,
b3ot, going forward on row,31,,,,
b3ot, found by createProdDict,,,,,
b3ot, is having scan date added,,,,,
b3ot, new scan date, 2021-11-07 added,,,,
b3ot, matches url,,,,,
b5xp, going forward on row,295,,,,
b5xp, found by createProdDict,,,,,
b5xp, is having scan date added,,,,,
b5xp, new scan date, 2021-11-07 added,,,,
b5xp, matches url,,,,,
b8jh, going forward on row,327,,,,
b8jh, found by createProdDict,,,,,
b8jh, is having scan date added,,,,,
b8jh, new scan date, 2021-11-07 added,,,,
b8jh, matches url,,,,,
b8ys, going forward on row,199,,,,
b8ys, found by createProdDict,,,,,
b8ys, already has scan date recorded,2021-11-07,,,,
b8ys, matches url,,,,,
b94s, going forward on row,387,,,,
b94s, found by createProdDict,,,,,
b94s, does not have a scan log,,,,,
b94s, matches url,,,,,
b9at, going forward on row,463,,,,
b9at, found by createProdDict,,,,,
b9at, does not have a scan log,,,,,
b9at, matches url,,,,,
bflq, going forward on row,328,,,,
bflq, found by createProdDict,,,,,
bflq, is having scan date added,,,,,
bflq, new scan date, 2021-11-07 added,,,,
bflq, matches url,,,,,
bjn3, going forward on row,338,,,,
bjn3, found by createProdDict,,,,,
bjn3, is having scan date added,,,,,
bjn3, new scan date, 2021-11-07 added,,,,
bjn3, matches url,,,,,
bm68, going forward on row,287,,,,
bm68, not found; timeout exception,,,,,
bq4r, going forward on row,543,,,,
bq4r, found by createProdDict,,,,,
bq4r, is having scan date added,,,,,
bq4r, new scan date, 2021-11-07 added,,,,
bq4r, matches url,,,,,
bq4u, going forward on row,541,,,,
bq4u, found by createProdDict,,,,,
bq4u, is having scan date added,,,,,
bq4u, new scan date, 2021-11-07 added,,,,
bq4u, matches url,,,,,
brkt, going forward on row,406,,,,
brkt, found by createProdDict,,,,,
brkt, is having scan date added,,,,,
brkt, new scan date, 2021-11-07 added,,,,
brkt, matches url,,,,,
bu8x, going forward on row,76,,,,
bu8x, found by createProdDict,,,,,
bu8x, does not have a scan log,,,,,
bu8x, matches url,,,,,
buv9, going forward on row,69,,,,
buv9, found by createProdDict,,,,,
buv9, is having scan date added,,,,,
buv9, new scan date, 2021-11-07 added,,,,
buv9, matches url,,,,,
buv9, going forward on row,69,,,,
buv9, found by createProdDict,,,,,
buv9, already has scan date recorded,2021-11-07,,,,
buv9, matches url,,,,,
buv9, going forward on row,69,,,,
buv9, found by createProdDict,,,,,
buv9, already has scan date recorded,2021-11-07,,,,
buv9, matches url,,,,,
buv9, going forward on row,69,,,,
buv9, found by createProdDict,,,,,
buv9, already has scan date recorded,2021-11-07,,,,
buv9, matches url,,,,,
buv9, going forward on row,69,,,,
buv9, found by createProdDict,,,,,
buv9, already has scan date recorded,2021-11-07,,,,
buv9, matches url,,,,,
buvq, going forward on row,281,,,,
buvq, found by createProdDict,,,,,
buvq, is having scan date added,,,,,
buvq, new scan date, 2021-11-07 added,,,,
buvq, matches url,,,,,
bv2y, going forward on row,68,,,,
bv2y, found by createProdDict,,,,,
bv2y, is having scan date added,,,,,
bv2y, new scan date, 2021-11-07 added,,,,
bv2y, matches url,,,,,
bv2y, going forward on row,68,,,,
bv2y, found by createProdDict,,,,,
bv2y, already has scan date recorded,2021-11-07,,,,
bv2y, matches url,,,,,
bv2y, going forward on row,68,,,,
bv2y, found by createProdDict,,,,,
bv2y, already has scan date recorded,2021-11-07,,,,
bv2y, matches url,,,,,
bv2y, going forward on row,68,,,,
bv2y, found by createProdDict,,,,,
bv2y, already has scan date recorded,2021-11-07,,,,
bv2y, matches url,,,,,
bya8, going forward on row,394,,,,
bya8, not found; timeout exception,,,,,
cbbm, going forward on row,253,,,,
cbbm, not found; timeout exception,,,,,
cem9, going forward on row,39,,,,
cem9, found by createProdDict,,,,,
cem9, does not have a scan log,,,,,
cem9, matches url,,,,,
cf96, going forward on row,294,,,,
cf96, not found; timeout exception,,,,,
cfgt, going forward on row,277,,,,
cfgt, found by createProdDict,,,,,
cfgt, is having scan date added,,,,,
cfgt, new scan date, 2021-11-07 added,,,,
cfgt, matches url,,,,,
cfme, going forward on row,395,,,,
cfme, found by createProdDict,,,,,
cfme, is having scan date added,,,,,
cfme, new scan date, 2021-11-07 added,,,,
cfme, matches url,,,,,
chc8, going forward on row,321,,,,
chc8, found by createProdDict,,,,,
chc8, is having scan date added,,,,,
chc8, new scan date, 2021-11-07 added,,,,
chc8, matches url,,,,,
chca, going forward on row,329,,,,
chca, found by createProdDict,,,,,
chca, is having scan date added,,,,,
chca, new scan date, 2021-11-07 added,,,,
chca, matches url,,,,,
chcc, going forward on row,86,,,,
chcc, found by createProdDict,,,,,
chcc, is having scan date added,,,,,
chcc, new scan date, 2021-11-07 added,,,,
chcc, matches url,,,,,
chrr, going forward on row,333,,,,
chrr, found by createProdDict,,,,,
chrr, is having scan date added,,,,,
chrr, new scan date, 2021-11-07 added,,,,
chrr, matches url,,,,,
cmtl, going forward on row,384,,,,
cmtl, found by createProdDict,,,,,
cmtl, is having scan date added,,,,,
cmtl, new scan date, 2021-11-07 added,,,,
cmtl, matches url,,,,,
cnsu, going forward on row,335,,,,
cnsu, found by createProdDict,,,,,
cnsu, is having scan date added,,,,,
cnsu, new scan date, 2021-11-07 added,,,,
cnsu, matches url,,,,,
comn, going forward on row,385,,,,
comn, found by createProdDict,,,,,
comn, is having scan date added,,,,,
comn, new scan date, 2021-11-07 added,,,,
comn, matches url,,,,,
cosm, going forward on row,280,,,,
cosm, not found; timeout exception,,,,,
coup, going forward on row,343,,,,
coup, found by createProdDict,,,,,
coup, is having scan date added,,,,,
coup, new scan date, 2021-11-07 added,,,,
coup, matches url,,,,,
cpa1, going forward on row,188,,,,
cpa1, found by createProdDict,,,,,
cpa1, is having scan date added,,,,,
cpa1, new scan date, 2021-11-07 added,,,,
cpa1, matches url,,,,,
eiw9, going forward on row,79,,,,
eiw9, not found; timeout exception,,,,,
eiw9, going forward on row,79,,,,
eiw9, not found; timeout exception,,,,,
eiwa, going forward on row,466,,,,
eiwa, found by createProdDict,,,,,
eiwa, is having scan date added,,,,,
eiwa, new scan date, 2021-11-07 added,,,,
eiwa, matches url,,,,,
eiwc, going forward on row,469,,,,
eiwc, found by createProdDict,,,,,
eiwc, does not have a scan log,,,,,
eiwc, matches url,,,,,
eiwh, going forward on row,75,,,,
eiwh, found by createProdDict,,,,,
eiwh, is having scan date added,,,,,
eiwh, new scan date, 2021-11-07 added,,,,
eiwh, matches url,,,,,
eiwl, going forward on row,203,,,,
eiwl, found by createProdDict,,,,,
eiwl, is having scan date added,,,,,
eiwl, new scan date, 2021-11-07 added,,,,
eiwl, matches url,,,,,
eiwv, going forward on row,83,,,,
eiwv, found by createProdDict,,,,,
eiwv, is having scan date added,,,,,
eiwv, new scan date, 2021-11-07 added,,,,
eiwv, matches url,,,,,
eiwx, going forward on row,84,,,,
eiwx, found by createProdDict,,,,,
eiwx, is having scan date added,,,,,
eiwx, new scan date, 2021-11-07 added,,,,
eiwx, matches url,,,,,
f3t3, going forward on row,58,,,,
f3t3, found by createProdDict,,,,,
f3t3, is having scan date added,,,,,
f3t3, new scan date, 2021-11-07 added,,,,
f3t3, matches url,,,,,
f3t5, going forward on row,527,,,,
f3t5, found by createProdDict,,,,,
f3t5, is having scan date added,,,,,
f3t5, new scan date, 2021-11-07 added,,,,
f3t5, matches url,,,,,
f3t9, going forward on row,457,,,,
f3t9, found by createProdDict,,,,,
f3t9, does not have a scan log,,,,,
f3t9, matches url,,,,,
f3te, going forward on row,82,,,,
f3te, found by createProdDict,,,,,
f3te, is having scan date added,,,,,
f3te, new scan date, 2021-11-07 added,,,,
f3te, matches url,,,,,
f3th, going forward on row,458,,,,
f3th, found by createProdDict,,,,,
f3th, is having scan date added,,,,,
f3th, new scan date, 2021-11-07 added,,,,
f3th, matches url,,,,,
f3ti, going forward on row,78,,,,
f3ti, found by createProdDict,,,,,
f3ti, is having scan date added,,,,,
f3ti, new scan date, 2021-11-07 added,,,,
f3ti, matches url,,,,,
f3ti, going forward on row,78,,,,
f3ti, found by createProdDict,,,,,
f3ti, already has scan date recorded,2021-11-07,,,,
f3ti, matches url,,,,,
f3ti, going forward on row,80,,,,
f3ti, found by createProdDict,,,,,
f3ti, already has scan date recorded,2021-11-07,,,,
f3ti, matches url,,,,,
f3ts, going forward on row,459,,,,
f3ts, found by createProdDict,,,,,
f3ts, is having scan date added,,,,,
f3ts, new scan date, 2021-11-07 added,,,,
f3ts, matches url,,,,,
f3tt, going forward on row,77,,,,
f3tt, found by createProdDict,,,,,
f3tt, is having scan date added,,,,,
f3tt, new scan date, 2021-11-07 added,,,,
f3tt, matches url,,,,,
f3tx, going forward on row,418,,,,
f3tx, found by createProdDict,,,,,
f3tx, is having scan date added,,,,,
f3tx, new scan date, 2021-11-07 added,,,,
f3tx, matches url,,,,,
f3u8, going forward on row,35,,,,
f3u8, found by createProdDict,,,,,
f3u8, is having scan date added,,,,,
f3u8, new scan date, 2021-11-07 added,,,,
f3u8, matches url,,,,,
f3u8, going forward on row,35,,,,
f3u8, found by createProdDict,,,,,
f3u8, already has scan date recorded,2021-11-07,,,,
f3u8, matches url,,,,,
f3u9, going forward on row,45,,,,
f3u9, found by createProdDict,,,,,
f3u9, is having scan date added,,,,,
f3u9, new scan date, 2021-11-07 added,,,,
f3u9, matches url,,,,,
f3u9, going forward on row,45,,,,
f3u9, found by createProdDict,,,,,
f3u9, already has scan date recorded,2021-11-07,,,,
f3u9, matches url,,,,,
f3ua, going forward on row,33,,,,
f3ua, found by createProdDict,,,,,
f3ua, is having scan date added,,,,,
f3ua, new scan date, 2021-11-07 added,,,,
f3ua, matches url,,,,,
f3ua, going forward on row,33,,,,
f3ua, found by createProdDict,,,,,
f3ua, already has scan date recorded,2021-11-07,,,,
f3ua, matches url,,,,,
f3uz, going forward on row,219,,,,
f3uz, not found; timeout exception,,,,,
flxo, going forward on row,115,,,,
flxo, not found; timeout exception,,,,,
fsjb, going forward on row,64,,,,
fsjb, found by createProdDict,,,,,
fsjb, is having scan date added,,,,,
fsjb, new scan date, 2021-11-07 added,,,,
fsjb, matches url,,,,,
fsjb, going forward on row,64,,,,
fsjb, found by createProdDict,,,,,
fsjb, already has scan date recorded,2021-11-07,,,,
fsjb, matches url,,,,,
fsjc, going forward on row,65,,,,
fsjc, found by createProdDict,,,,,
fsjc, is having scan date added,,,,,
fsjc, new scan date, 2021-11-07 added,,,,
fsjc, matches url,,,,,
fsjc, going forward on row,65,,,,
fsjc, found by createProdDict,,,,,
fsjc, already has scan date recorded,2021-11-07,,,,
fsjc, matches url,,,,,
g0f9, going forward on row,201,,,,
g0f9, found by createProdDict,,,,,
g0f9, already has scan date recorded,2021-11-07,,,,
g0f9, matches url,,,,,
g0fa, going forward on row,200,,,,
g0fa, found by createProdDict,,,,,
g0fa, already has scan date recorded,2021-11-07,,,,
g0fa, matches url,,,,,
g2k5, going forward on row,302,,,,
g2k5, found by createProdDict,,,,,
g2k5, is having scan date added,,,,,
g2k5, new scan date, 2021-11-07 added,,,,
g2k5, matches url,,,,,
g7fx, going forward on row,493,,,,
g7fx, found by createProdDict,,,,,
g7fx, does not have a scan log,,,,,
g7fx, matches url,,,,,
g7oe, going forward on row,504,,,,
g7oe, found by createProdDict,,,,,
g7oe, is having scan date added,,,,,
g7oe, new scan date, 2021-11-07 added,,,,
g7oe, matches url,,,,,
g8xs, going forward on row,202,,,,
g8xs, found by createProdDict,,,,,
g8xs, does not have a scan log,,,,,
g8xs, matches url,,,,,
gaos, going forward on row,278,,,,
gaos, found by createProdDict,,,,,
gaos, is having scan date added,,,,,
gaos, new scan date, 2021-11-07 added,,,,
gaos, matches url,,,,,
gdzr, going forward on row,386,,,,
gdzr, found by createProdDict,,,,,
gdzr, is having scan date added,,,,,
gdzr, new scan date, 2021-11-07 added,,,,
gdzr, matches url,,,,,
gdzs, going forward on row,468,,,,
gdzs, found by createProdDict,,,,,
gdzs, is having scan date added,,,,,
gdzs, new scan date, 2021-11-07 added,,,,
gdzs, matches url,,,,,
gdzu, going forward on row,542,,,,
gdzu, found by createProdDict,,,,,
gdzu, is having scan date added,,,,,
gdzu, new scan date, 2021-11-07 added,,,,
gdzu, matches url,,,,,
gehk, going forward on row,104,,,,
gehk, found by createProdDict,,,,,
gehk, is having scan date added,,,,,
gehk, new scan date, 2021-11-07 added,,,,
gehk, matches url,,,,,
helr, going forward on row,184,,,,
helr, found by createProdDict,,,,,
helr, is having scan date added,,,,,
helr, new scan date, 2021-11-07 added,,,,
helr, matches url,,,,,
here, going forward on row,185,,,,
here, found by createProdDict,,,,,
here, is having scan date added,,,,,
here, new scan date, 2021-11-07 added,,,,
here, matches url,,,,,
hhew, going forward on row,279,,,,
hhew, found by createProdDict,,,,,
hhew, is having scan date added,,,,,
hhew, new scan date, 2021-11-07 added,,,,
hhew, matches url,,,,,
hhoe, going forward on row,494,,,,
hhoe, found by createProdDict,,,,,
hhoe, is having scan date added,,,,,
hhoe, new scan date, 2021-11-07 added,,,,
hhoe, matches url,,,,,
hkcl, going forward on row,511,,,,
hkcl, found by createProdDict,,,,,
hkcl, is having scan date added,,,,,
hkcl, new scan date, 2021-11-07 added,,,,
hkcl, matches url,,,,,
hkcp, going forward on row,191,,,,
hkcp, found by createProdDict,,,,,
hkcp, is having scan date added,,,,,
hkcp, new scan date, 2021-11-07 added,,,,
hkcp, matches url,,,,,
hl76, going forward on row,293,,,,
hl76, found by createProdDict,,,,,
hl76, is having scan date added,,,,,
hl76, new scan date, 2021-11-07 added,,,,
hl76, matches url,,,,,
hl78, going forward on row,217,,,,
hl78, found by createProdDict,,,,,
hl78, is having scan date added,,,,,
hl78, new scan date, 2021-11-07 added,,,,
hl78, matches url,,,,,
i4hc, going forward on row,337,,,,
i4hc, found by createProdDict,,,,,
i4hc, does not have a scan log,,,,,
i4hc, matches url,,,,,
ikp4, going forward on row,111,,,,
ikp4, found by createProdDict,,,,,
ikp4, does not have a scan log,,,,,
ikp4, matches url,,,,,
j7oa, going forward on row,122,,,,
j7oa, not found; timeout exception,,,,,
j90, going forward on row,131,,,,
j90, found by createProdDict,,,,,
j90, does not have a scan log,,,,,
j90, matches url,,,,,
jfk, going forward on row,134,,,,
jfk, found by createProdDict,,,,,
jfk, does not have a scan log,,,,,
jfk, matches url,,,,,
jfm, going forward on row,290,,,,
jfm, found by createProdDict,,,,,
jfm, does not have a scan log,,,,,
jfm, matches url,,,,,
jfm, going forward on row,290,,,,
jfm, found by createProdDict,,,,,
jfm, does not have a scan log,,,,,
jfm, matches url,,,,,
jfo, going forward on row,136,,,,
jfo, found by createProdDict,,,,,
jfo, does not have a scan log,,,,,
jfo, matches url,,,,,
jfq, going forward on row,133,,,,
jfq, found by createProdDict,,,,,
jfq, does not have a scan log,,,,,
jfq, matches url,,,,,
jfr, going forward on row,135,,,,
jfr, found by createProdDict,,,,,
jfr, does not have a scan log,,,,,
jfr, matches url,,,,,
jfv, going forward on row,127,,,,
jfv, found by createProdDict,,,,,
jfv, does not have a scan log,,,,,
jfv, matches url,,,,,
jfw, going forward on row,97,,,,
jfw, found by createProdDict,,,,,
jfw, does not have a scan log,,,,,
jfw, matches url,,,,,
jfy, going forward on row,289,,,,
jfy, found by createProdDict,,,,,
jfy, does not have a scan log,,,,,
jfy, matches url,,,,,
jfz, going forward on row,140,,,,
jfz, found by createProdDict,,,,,
jfz, does not have a scan log,,,,,
jfz, matches url,,,,,
kecv, going forward on row,73,,,,
kecv, found by createProdDict,,,,,
kecv, does not have a scan log,,,,,
kecv, matches url,,,,,
kecw, going forward on row,102,,,,
kecw, found by createProdDict,,,,,
kecw, does not have a scan log,,,,,
kecw, matches url,,,,,
kecx, going forward on row,101,,,,
kecx, found by createProdDict,,,,,
kecx, does not have a scan log,,,,,
kecx, matches url,,,,,
kecy, going forward on row,103,,,,
kecy, found by createProdDict,,,,,
kecy, does not have a scan log,,,,,
kecy, matches url,,,,,
kecz, going forward on row,130,,,,
kecz, found by createProdDict,,,,,
kecz, does not have a scan log,,,,,
kecz, matches url,,,,,
ked0, going forward on row,192,,,,
ked0, found by createProdDict,,,,,
ked0, does not have a scan log,,,,,
ked0, matches url,,,,,
ked2, going forward on row,194,,,,
ked2, found by createProdDict,,,,,
ked2, does not have a scan log,,,,,
ked2, matches url,,,,,
ked3, going forward on row,195,,,,
ked3, found by createProdDict,,,,,
ked3, does not have a scan log,,,,,
ked3, matches url,,,,,
ked4, going forward on row,193,,,,
ked4, found by createProdDict,,,,,
ked4, does not have a scan log,,,,,
ked4, matches url,,,,,
ked8, going forward on row,283,,,,
ked8, found by createProdDict,,,,,
ked8, does not have a scan log,,,,,
ked8, matches url,,,,,
ked9, going forward on row,322,,,,
ked9, found by createProdDict,,,,,
ked9, does not have a scan log,,,,,
ked9, matches url,,,,,
kedc, going forward on row,272,,,,
kedc, found by createProdDict,,,,,
kedc, does not have a scan log,,,,,
kedc, matches url,,,,,
kedd, going forward on row,257,,,,
kedd, found by createProdDict,,,,,
kedd, does not have a scan log,,,,,
kedd, matches url,,,,,
kede, going forward on row,41,,,,
kede, found by createProdDict,,,,,
kede, does not have a scan log,,,,,
kede, matches url,,,,,
kede, going forward on row,41,,,,
kede, found by createProdDict,,,,,
kede, does not have a scan log,,,,,
kede, matches url,,,,,
kedf, going forward on row,42,,,,
kedf, found by createProdDict,,,,,
kedf, does not have a scan log,,,,,
kedf, matches url,,,,,
kedf, going forward on row,42,,,,
kedf, found by createProdDict,,,,,
kedf, does not have a scan log,,,,,
kedf, matches url,,,,,
kedg, going forward on row,43,,,,
kedg, found by createProdDict,,,,,
kedg, does not have a scan log,,,,,
kedg, matches url,,,,,
kedg, going forward on row,43,,,,
kedg, found by createProdDict,,,,,
kedg, does not have a scan log,,,,,
kedg, matches url,,,,,
kedh, going forward on row,46,,,,
kedh, found by createProdDict,,,,,
kedh, does not have a scan log,,,,,
kedh, matches url,,,,,
kedh, going forward on row,46,,,,
kedh, found by createProdDict,,,,,
kedh, does not have a scan log,,,,,
kedh, matches url,,,,,
kedi,going,forward,on,row,14,
kedi,found,by,createProdDict,,,
kedi,matches,url,,,,
kedi, going forward on row,311,,,,
kedi, found by createProdDict,,,,,
kedi, does not have a scan log,,,,,
kedi, matches url,,,,,
kedidoes,not,have,a,scan,log,
kedj, going forward on row,296,,,,
kedj, found by createProdDict,,,,,
kedj, does not have a scan log,,,,,
kedj, matches url,,,,,
kedk, going forward on row,298,,,,
kedk, found by createProdDict,,,,,
kedk, does not have a scan log,,,,,
kedk, matches url,,,,,
kedl, going forward on row,299,,,,
kedl, found by createProdDict,,,,,
kedl, does not have a scan log,,,,,
kedl, matches url,,,,,
kedm, going forward on row,317,,,,
kedm, found by createProdDict,,,,,
kedm, does not have a scan log,,,,,
kedm, matches url,,,,,
kedn, going forward on row,314,,,,
kedn, found by createProdDict,,,,,
kedn, does not have a scan log,,,,,
kedn, matches url,,,,,
kedo, going forward on row,313,,,,
kedo, found by createProdDict,,,,,
kedo, does not have a scan log,,,,,
kedo, matches url,,,,,
kedp, going forward on row,325,,,,
kedp, found by createProdDict,,,,,
kedp, does not have a scan log,,,,,
kedp, matches url,,,,,
kedr, going forward on row,330,,,,
kedr, found by createProdDict,,,,,
kedr, does not have a scan log,,,,,
kedr, matches url,,,,,
keds, going forward on row,216,,,,
keds, found by createProdDict,,,,,
keds, does not have a scan log,,,,,
keds, matches url,,,,,
kedv, going forward on row,344,,,,
kedv, found by createProdDict,,,,,
kedv, does not have a scan log,,,,,
kedv, matches url,,,,,
kedw, going forward on row,380,,,,
kedw, found by createProdDict,,,,,
kedw, does not have a scan log,,,,,
kedw, matches url,,,,,
kedx, going forward on row,383,,,,
kedx, found by createProdDict,,,,,
kedx, does not have a scan log,,,,,
kedx, matches url,,,,,
kee3, going forward on row,388,,,,
kee3, found by createProdDict,,,,,
kee3, does not have a scan log,,,,,
kee3, matches url,,,,,
kee5, going forward on row,518,,,,
kee5, found by createProdDict,,,,,
kee5, does not have a scan log,,,,,
kee5, matches url,,,,,
kee6, going forward on row,489,,,,
kee6, found by createProdDict,,,,,
kee6, does not have a scan log,,,,,
kee6, matches url,,,,,
kee7, going forward on row,488,,,,
kee7, found by createProdDict,,,,,
kee7, does not have a scan log,,,,,
kee7, matches url,,,,,
kee8, going forward on row,490,,,,
kee8, found by createProdDict,,,,,
kee8, does not have a scan log,,,,,
kee8, matches url,,,,,
kee9, going forward on row,431,,,,
kee9, found by createProdDict,,,,,
kee9, does not have a scan log,,,,,
kee9, matches url,,,,,
keea, going forward on row,432,,,,
keea, found by createProdDict,,,,,
keea, does not have a scan log,,,,,
keea, matches url,,,,,
keeb, going forward on row,450,,,,
keeb, found by createProdDict,,,,,
keeb, does not have a scan log,,,,,
keeb, matches url,,,,,
keee, going forward on row,465,,,,
keee, found by createProdDict,,,,,
keee, does not have a scan log,,,,,
keee, matches url,,,,,
keef, going forward on row,474,,,,
keef, found by createProdDict,,,,,
keef, does not have a scan log,,,,,
keef, matches url,,,,,
keeg, going forward on row,478,,,,
keeg, found by createProdDict,,,,,
keeg, does not have a scan log,,,,,
keeg, matches url,,,,,
keeh, going forward on row,437,,,,
keeh, found by createProdDict,,,,,
keeh, does not have a scan log,,,,,
keeh, matches url,,,,,
keei, going forward on row,396,,,,
keei, found by createProdDict,,,,,
keei, does not have a scan log,,,,,
keei, matches url,,,,,
keei, going forward on row,546,,,,
keei, found by createProdDict,,,,,
keei, does not have a scan log,,,,,
keei, matches url,,,,,
keej, going forward on row,558,,,,
keej, found by createProdDict,,,,,
keej, does not have a scan log,,,,,
keej, matches url,,,,,
keek, going forward on row,550,,,,
keek, found by createProdDict,,,,,
keek, does not have a scan log,,,,,
keek, matches url,,,,,
kelt, going forward on row,407,,,,
kelt, not found; timeout exception,,,,,
l417, going forward on row,61,,,,
l417, not found; timeout exception,,,,,
l41c, going forward on row,477,,,,
l41c, not found; timeout exception,,,,,
l41w, going forward on row,44,,,,
l41w, not found; timeout exception,,,,,
l41w, going forward on row,44,,,,
l41w, not found; timeout exception,,,,,
l41w, going forward on row,44,,,,
l41w, not found; timeout exception,,,,,
l483, going forward on row,292,,,,
l483, found by createProdDict,,,,,
l483, is having scan date added,,,,,
l483, new scan date, 2021-11-07 added,,,,
l483, matches url,,,,,
l491, going forward on row,187,,,,
l491, found by createProdDict,,,,,
l491, is having scan date added,,,,,
l491, new scan date, 2021-11-07 added,,,,
l491, matches url,,,,,
l494, going forward on row,486,,,,
l494, found by createProdDict,,,,,
l494, is having scan date added,,,,,
l494, new scan date, 2021-11-07 added,,,,
l494, matches url,,,,,
l495, going forward on row,491,,,,
l495, found by createProdDict,,,,,
l495, is having scan date added,,,,,
l495, new scan date, 2021-11-07 added,,,,
l495, matches url,,,,,
l497, going forward on row,186,,,,
l497, found by createProdDict,,,,,
l497, is having scan date added,,,,,
l497, new scan date, 2021-11-07 added,,,,
l497, matches url,,,,,
l498, going forward on row,37,,,,
l498, found by createProdDict,,,,,
l498, is having scan date added,,,,,
l498, new scan date, 2021-11-07 added,,,,
l498, matches url,,,,,
l498, going forward on row,37,,,,
l498, found by createProdDict,,,,,
l498, already has scan date recorded,2021-11-07,,,,
l498, matches url,,,,,
l49a, going forward on row,291,,,,
l49a, found by createProdDict,,,,,
l49a, is having scan date added,,,,,
l49a, new scan date, 2021-11-07 added,,,,
l49a, matches url,,,,,
l49a, going forward on row,291,,,,
l49a, found by createProdDict,,,,,
l49a, already has scan date recorded,2021-11-07,,,,
l49a, matches url,,,,,
l49e, going forward on row,99,,,,
l49e, found by createProdDict,,,,,
l49e, is having scan date added,,,,,
l49e, new scan date, 2021-11-07 added,,,,
l49e, matches url,,,,,
l49l, going forward on row,139,,,,
l49l, found by createProdDict,,,,,
l49l, is having scan date added,,,,,
l49l, new scan date, 2021-11-07 added,,,,
l49l, matches url,,,,,
l49p, going forward on row,129,,,,
l49p, found by createProdDict,,,,,
l49p, is having scan date added,,,,,
l49p, new scan date, 2021-11-07 added,,,,
l49p, matches url,,,,,
l49t, going forward on row,559,,,,
